location: (4,15) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.01599999889731407 | RMS [v]: 0.0039107888005673885
location: (4,15) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.0038771533872932196
location: (4,15) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.004112513270229101
location: (4,15) measurement number:4 | max [V]: 0.01759999990463257 | min [V]: -0.014399999752640724 | RMS [v]: 0.003988310694694519
location: (4,16) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.00382476975210011
location: (4,16) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.014399999752640724 | RMS [v]: 0.0038322838954627514
location: (4,16) measurement number:2 | max [V]: 0.014399999752640724 | min [V]: -0.012799999676644802 | RMS [v]: 0.003743307664990425
location: (4,16) measurement number:3 | max [V]: 0.010400000028312206 | min [V]: -0.013599999248981476 | RMS [v]: 0.003441273933276534
location: (4,16) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.012799999676644802 | RMS [v]: 0.003840808058157563
location: (4,17) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.0038572195917367935
location: (4,17) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.01119999960064888 | RMS [v]: 0.003909135702997446
location: (4,17) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.012799999676644802 | RMS [v]: 0.004074867349117994
location: (4,17) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.004445013590157032
location: (4,17) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.014399999752640724 | RMS [v]: 0.00396938668563962
location: (4,18) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.0038596163503825665
location: (4,18) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.013599999248981476 | RMS [v]: 0.003767159068956971
location: (4,18) measurement number:2 | max [V]: 0.012000000104308128 | min [V]: -0.012799999676644802 | RMS [v]: 0.003673167433589697
location: (4,18) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.013599999248981476 | RMS [v]: 0.004294644109904766
location: (4,18) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.0042668054811656475
location: (4,19) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.012799999676644802 | RMS [v]: 0.004136224277317524
location: (4,19) measurement number:1 | max [V]: 0.012000000104308128 | min [V]: -0.012799999676644802 | RMS [v]: 0.003628385718911886
location: (4,19) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.012799999676644802 | RMS [v]: 0.003906515426933765
location: (4,19) measurement number:3 | max [V]: 0.012000000104308128 | min [V]: -0.015199999324977398 | RMS [v]: 0.003787828842177987
location: (4,19) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.01759999990463257 | RMS [v]: 0.004207802005112171
location: (4,20) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004090410191565752
location: (4,20) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.014399999752640724 | RMS [v]: 0.004068147391080856
location: (4,20) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.013599999248981476 | RMS [v]: 0.003911500796675682
location: (4,20) measurement number:3 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.003962754271924496
location: (4,20) measurement number:4 | max [V]: 0.012000000104308128 | min [V]: -0.014399999752640724 | RMS [v]: 0.004054058808833361
location: (4,21) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.003935926128178835
location: (4,21) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.01759999990463257 | RMS [v]: 0.0043182880617678165
location: (4,21) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.019199999049305916 | RMS [v]: 0.0040387483313679695
location: (4,21) measurement number:3 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.003845612518489361
location: (4,21) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004584132228046656
location: (4,22) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.0036385313142091036
location: (4,22) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.012799999676644802 | RMS [v]: 0.0035795774310827255
location: (4,22) measurement number:2 | max [V]: 0.01119999960064888 | min [V]: -0.013599999248981476 | RMS [v]: 0.0036383906845003366
location: (4,22) measurement number:3 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.0038664257153868675
location: (4,22) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.0036488506011664867
location: (4,23) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.003769383765757084
location: (4,23) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.012799999676644802 | RMS [v]: 0.003722699824720621
location: (4,23) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.013599999248981476 | RMS [v]: 0.004088406916707754
location: (4,23) measurement number:3 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.004035284277051687
location: (4,23) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.003958981484174728
location: (4,24) measurement number:0 | max [V]: 0.01119999960064888 | min [V]: -0.015199999324977398 | RMS [v]: 0.003773812670260668
location: (4,24) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.003817928023636341
location: (4,24) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.014399999752640724 | RMS [v]: 0.003874569432809949
location: (4,24) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.01679999940097332 | RMS [v]: 0.004279880318790674
location: (4,24) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.018400000408291817 | RMS [v]: 0.0040071215480566025
location: (4,25) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.012799999676644802 | RMS [v]: 0.0042343661189079285
location: (4,25) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.004113851580768824
location: (4,25) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.004426255822181702
location: (4,25) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004020340275019407
location: (4,25) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.012799999676644802 | RMS [v]: 0.0035879083443433046
location: (4,26) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.013599999248981476 | RMS [v]: 0.0038395330775529146
location: (4,26) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004188808146864176
location: (4,26) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.01599999889731407 | RMS [v]: 0.0040882970206439495
location: (4,26) measurement number:3 | max [V]: 0.012000000104308128 | min [V]: -0.015199999324977398 | RMS [v]: 0.003671686165034771
location: (4,26) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.00381484255194664
location: (4,27) measurement number:0 | max [V]: 0.012000000104308128 | min [V]: -0.015199999324977398 | RMS [v]: 0.003678416833281517
location: (4,27) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.01679999940097332 | RMS [v]: 0.004370482638478279
location: (4,27) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.004088117275387049
location: (4,27) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.012799999676644802 | RMS [v]: 0.0035351309925317764
location: (4,27) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.0037406308110803366
location: (4,28) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.012799999676644802 | RMS [v]: 0.003808898851275444
location: (4,28) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.0038622603751719
location: (4,28) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.015199999324977398 | RMS [v]: 0.0038520474918186665
location: (4,28) measurement number:3 | max [V]: 0.01759999990463257 | min [V]: -0.01679999940097332 | RMS [v]: 0.004189380444586277
location: (4,28) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.012799999676644802 | RMS [v]: 0.004047636408358812
location: (4,29) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.00468700984492898
location: (4,29) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.004679576028138399
location: (4,29) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.01679999940097332 | RMS [v]: 0.004075456410646439
location: (4,29) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.01759999990463257 | RMS [v]: 0.00439761346206069
location: (4,29) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.019999999552965164 | RMS [v]: 0.004368461202830076
location: (4,30) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.018400000408291817 | RMS [v]: 0.004537008702754974
location: (4,30) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004297719802707434
location: (4,30) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.01679999940097332 | RMS [v]: 0.004196203779429197
location: (4,30) measurement number:3 | max [V]: 0.013599999248981476 | min [V]: -0.01679999940097332 | RMS [v]: 0.004739701282233
location: (4,30) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.01759999990463257 | RMS [v]: 0.0047293733805418015
location: (4,31) measurement number:0 | max [V]: 0.02319999970495701 | min [V]: -0.014399999752640724 | RMS [v]: 0.004935643170028925
location: (4,31) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.01759999990463257 | RMS [v]: 0.005263647064566612
location: (4,31) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.015199999324977398 | RMS [v]: 0.0048867035657167435
location: (4,31) measurement number:3 | max [V]: 0.015199999324977398 | min [V]: -0.01759999990463257 | RMS [v]: 0.004875735845416784
location: (4,31) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.004605499096214771
location: (4,32) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.01599999889731407 | RMS [v]: 0.004517648834735155
location: (4,32) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.0048067751340568066
location: (4,32) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.01679999940097332 | RMS [v]: 0.005236261058598757
location: (4,32) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.0044420319609344006
location: (4,32) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.015199999324977398 | RMS [v]: 0.004349954891949892
location: (4,33) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.018400000408291817 | RMS [v]: 0.005153931211680174
location: (4,33) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004655587486922741
location: (4,33) measurement number:2 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.004635777324438095
location: (4,33) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.01599999889731407 | RMS [v]: 0.004948399029672146
location: (4,33) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.01759999990463257 | RMS [v]: 0.004761182703077793
location: (4,34) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.015199999324977398 | RMS [v]: 0.004132663831114769
location: (4,34) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.01759999990463257 | RMS [v]: 0.004642088897526264
location: (4,34) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.01679999940097332 | RMS [v]: 0.0047109671868383884
location: (4,34) measurement number:3 | max [V]: 0.01759999990463257 | min [V]: -0.01599999889731407 | RMS [v]: 0.004679637495428324
location: (4,34) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.01759999990463257 | RMS [v]: 0.004922067746520042
location: (4,35) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.014399999752640724 | RMS [v]: 0.0045277029275894165
location: (4,35) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.005152217578142881
location: (4,35) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.01759999990463257 | RMS [v]: 0.004638958256691694
location: (4,35) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.004270561505109072
location: (4,35) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.004806262440979481
location: (4,36) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.004617794882506132
location: (4,36) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.01599999889731407 | RMS [v]: 0.004943682812154293
location: (4,36) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.018400000408291817 | RMS [v]: 0.0053258552215993404
location: (4,36) measurement number:3 | max [V]: 0.015199999324977398 | min [V]: -0.01759999990463257 | RMS [v]: 0.004888549912720919
location: (4,36) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.02239999920129776 | RMS [v]: 0.0046887644566595554
location: (4,37) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.005258933641016483
location: (4,37) measurement number:1 | max [V]: 0.01759999990463257 | min [V]: -0.01679999940097332 | RMS [v]: 0.004719545599073172
location: (4,37) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.01759999990463257 | RMS [v]: 0.00479314848780632
location: (4,37) measurement number:3 | max [V]: 0.01759999990463257 | min [V]: -0.015199999324977398 | RMS [v]: 0.004258014727383852
location: (4,37) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.01599999889731407 | RMS [v]: 0.004417811054736376
location: (4,38) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.00454695662483573
location: (4,38) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004424347076565027
location: (4,38) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.004708168096840382
